timestamp,instrument_token,last_price,volume,sell_quantity,last_quantity,change,average_price , open,high,low,close,depth_buy_price_0 ,depth_buy_orders_0 ,depth_buy_quantity_0 ,depth_sell_price_0 ,depth_sell_orders_0 ,depth_sell_quantity_0 ,depth_buy_price_1 ,depth_buy_orders_1 ,depth_buy_quantity_1 ,depth_sell_price_1 ,depth_sell_orders_1 ,depth_sell_quantity_1 ,depth_buy_price_2 ,depth_buy_orders_2 ,depth_buy_quantity_2 ,depth_sell_price_2 ,depth_sell_orders_2 ,depth_sell_quantity_2 ,depth_buy_price_3 ,depth_buy_orders_3 ,depth_buy_quantity_3 ,depth_sell_price_3 ,depth_sell_orders_3 ,depth_sell_quantity_3 ,depth_buy_price_4 ,depth_buy_orders_4 ,depth_buy_quantity_4 ,depth_sell_price_4 ,depth_sell_orders_4 ,depth_sell_quantity_4 
2017-06-20 07:39:18.375747,60417,1149.15,437947,117112,2,-0.4332192523,1149.48,1155.1,1156.85,1146.75,1154.15,1149.15,1,88,1149.5,2,30,1149,1,89,1149.55,6,10,1148.9,2,28,1149.6,7,15,1148.8,1,2,1149.65,3,270,1148.75,1,29,1149.7,1,50
2017-06-20 07:39:18.375774,128022276,541,26748,34138,1,0.3431327089,542.19,541.8,545,536,539.15,540.85,2,340,541.2,1,43,540.75,1,187,541.3,1,43,540.5,2,257,541.35,3,252,540.45,2,64,541.4,3,111,540.4,3,342,541.45,1,348
2017-06-20 07:39:18.375800,128108804,239.8,88656,170367,9,0.9896820383,239.49,237.5,241.3,236.65,237.45,239.5,2,620,239.75,4,1147,239.45,1,23,239.8,5,1505,239.4,5,706,239.85,1,410,239.35,2,762,239.9,4,563,239.3,4,446,239.95,2,762
2017-06-20 07:39:18.375827,136231684,377.2,64288,42141,9,-0.9193590754,379.17,380.65,383.55,375.3,380.7,377.25,3,356,377.4,1,3,377.2,1,36,377.5,2,232,377.1,2,192,377.6,1,59,377,7,1122,377.65,3,330,376.95,2,50,377.7,2,120
2017-06-20 07:39:18.375854,136247044,513.35,126061,85491,130,-1.2598576649,517.32,521,521.25,512.4,519.9,513.35,3,643,513.6,1,58,513.3,1,233,513.65,1,50,513.25,1,62,513.7,2,345,513.2,3,508,513.8,1,51,513.15,3,978,513.9,4,1000
2017-06-20 07:39:18.375880,3861249,374.95,2996088,321520,25,0.3076511503,374.52,375.6,377.7,370.1,373.8,374.95,4,920,375.1,1,2,374.9,2,130,375.15,4,2647,374.85,5,602,375.2,3,691,374.8,5,1166,375.25,1,2310,374.75,1,206,375.3,4,1234
2017-06-20 07:39:19.340901,3861249,374.95,2996088,321523,25,0.3076511503,374.52,375.6,377.7,370.1,373.8,374.95,4,920,375.1,1,2,374.9,2,130,375.15,4,2647,374.85,5,602,375.2,3,691,374.8,5,1166,375.25,1,2310,374.75,1,206,375.3,5,1237
2017-06-20 07:39:19.340966,136247044,513.35,126061,85426,130,-1.2598576649,517.32,521,521.25,512.4,519.9,513.35,3,643,513.6,1,58,513.3,2,680,513.65,1,50,513.25,1,62,513.7,2,345,513.2,4,962,513.8,1,51,513.15,3,978,513.9,4,1000
2017-06-20 07:39:19.341000,1850625,849.6,531255,128379,23,0.8427299703,849.37,845,851.9,843,842.5,849.6,5,39,849.9,3,187,849.55,1,2,849.95,2,36,849.5,2,130,850,3,117,849.45,2,86,850.05,3,36,849.4,4,841,850.15,1,462
2017-06-20 07:39:19.341032,340481,1635.2,1429805,190230,1,-1.1485914642,1639.49,1651.15,1660,1633.55,1654.2,1635.1,1,6,1635.2,3,14,1635.05,1,25,1635.25,6,40,1635,5,137,1635.3,7,41,1634.95,1,139,1635.35,6,1946,1634.7,2,819,1635.4,3,83
2017-06-20 07:39:19.341063,70401,658,1675669,377540,50,0.3967043027,659.54,660,663,653.5,655.4,657.95,6,184,658,3,27,657.9,1,16,658.1,1,1,657.85,1,107,658.15,1,2,657.8,2,1400,658.35,1,20,657.75,2,600,658.4,1,12
2017-06-20 07:39:19.341092,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24862.95,2,8,24910.35,2,4,24862.9,3,3,24916.65,1,6,24850.35,1,2,24916.7,1,1,24844.7,1,1,24918.25,1,16,24844.5,1,4,24930.55,1,4
2017-06-20 07:39:19.341121,136263940,849.9,18681,28988,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,138,849.9,3,97,849.25,1,135,849.95,1,18,849.15,1,15,850,3,380,849.05,1,49,850.1,1,5,849,4,306,850.15,1,30
2017-06-20 07:39:19.341151,315393,1139.6,835398,85635,2,1.9958829321,1135.55,1124.8,1141.25,1120.1,1117.3,1139.6,2,8,1139.95,3,198,1139.55,1,2,1140,4,33,1139.45,1,43,1140.4,1,39,1139.4,1,1,1140.45,1,1,1139.35,2,12,1140.5,1,500
2017-06-20 07:39:19.341179,128046084,1685.05,19962,29627,11,-0.3724835191,1685.42,1692,1694,1683.5,1691.35,1685.1,1,56,1686.1,1,2,1685.05,1,50,1686.45,1,82,1685,4,419,1686.5,3,424,1684.8,1,7,1686.85,1,15,1684.7,2,126,1686.9,3,101
2017-06-20 07:39:19.341209,1510401,513.35,2293446,545547,37,-1.3073151975,517.86,520.2,521.7,512.25,520.15,513.35,1,2,513.4,2,103,513.3,5,665,513.5,3,2205,513.25,4,731,513.55,2,98,513.2,8,1324,513.6,4,1988,513.15,2,724,513.65,4,721
2017-06-20 07:39:19.341237,356865,1096.7,544996,105934,5,0.0958335235,1096.07,1098.85,1100,1092,1095.65,1096.7,2,9,1097.05,2,32,1096.65,1,1,1097.5,1,30,1096.6,2,57,1097.55,2,16,1096.55,2,251,1097.6,2,106,1096.5,2,260,1097.7,1,90
2017-06-20 07:39:19.341266,5215745,253.6,542985,376607,10,-0.137822406,253.82,254.45,255,253,253.95,253.6,3,68,253.65,3,86,253.55,4,125,253.7,2,59,253.5,14,4529,253.75,9,1100,253.45,3,1516,253.8,7,1373,253.4,6,1311,253.85,9,4099
2017-06-20 07:39:19.341298,558337,24898,10874,7812,1,-0.6319755272,24925.74,25100,25100,24765,25056.35,24885.65,2,2,24898,2,5,24876.5,1,2,24899.95,1,50,24876.45,1,4,24900,5,46,24876.25,1,3,24920.9,1,2,24875,1,1,24933.95,1,6
2017-06-20 07:39:19.341327,4267265,2815.6,173931,72482,1,-0.4296702325,2817.02,2810,2827.95,2806.5,2827.75,2815.2,1,1,2815.6,4,4,2815.15,2,2,2816,1,207,2815.1,4,7,2816.05,3,3,2815,4,71,2816.2,3,3,2814.05,1,89,2816.6,2,113
2017-06-20 07:39:19.341356,341249,1686,444483,116791,30,-0.4075846181,1685.84,1690,1690.8,1683.4,1692.9,1686,2,333,1686.1,2,76,1685.9,1,1,1686.15,1,53,1685.45,1,30,1686.2,1,35,1685.4,1,73,1686.45,1,60,1685.25,2,16,1686.5,1,400
2017-06-20 07:39:19.341385,60417,1149.15,437947,117111,2,-0.4332192523,1149.48,1155.1,1156.85,1146.75,1154.15,1149.15,1,88,1149.5,3,31,1149,1,89,1149.55,6,10,1148.9,2,28,1149.6,5,13,1148.8,1,2,1149.65,3,270,1148.75,1,29,1149.7,1,50
2017-06-20 07:39:19.341413,345089,3800.05,138151,50988,9,-0.663974173,3814.2,3829,3846.9,3799,3825.45,3800,3,21,3800.05,7,27,3799.1,4,6,3800.1,4,10,3799.05,5,55,3800.15,2,11,3799,3,8,3800.4,2,13,3798.6,2,2,3800.7,1,1
2017-06-20 07:39:19.341443,2714625,367,858222,309377,9,-0.1360544218,368.02,368.75,370.85,366.1,367.5,366.95,1,3,367,2,26,366.9,2,118,367.05,1,3,366.85,1,116,367.15,1,16,366.8,3,244,367.2,3,515,366.75,3,427,367.25,2,576
2017-06-20 07:39:19.341493,128022276,541,26748,34114,1,0.3431327089,542.19,541.8,545,536,539.15,540.85,2,340,541.35,1,150,540.8,2,86,541.4,1,25,540.75,3,425,541.5,3,70,540.65,1,256,541.6,1,43,540.6,5,757,541.65,3,89
2017-06-20 07:39:19.341525,128108804,239.8,88656,166801,9,0.9896820383,239.49,237.5,241.3,236.65,237.45,239.55,1,21,239.75,4,1147,239.5,2,620,239.8,5,1505,239.45,1,23,239.85,1,410,239.4,5,706,239.9,4,563,239.35,2,762,239.95,2,762
2017-06-20 07:39:20.331249,232961,28059.85,15854,8339,1,-1.3547101093,28248.76,28624.8,28728,28035.5,28445.2,28055,7,19,28059.85,1,1,28051.85,1,1,28060,6,32,28051.1,1,1,28065,2,12,28051,1,5,28069.85,2,2,28050,1,1,28069.9,1,3
2017-06-20 07:39:20.331335,128108804,239.8,88656,166801,9,0.9896820383,239.49,237.5,241.3,236.65,237.45,239.5,2,620,239.75,4,1147,239.45,1,23,239.8,5,1505,239.4,5,706,239.85,1,410,239.35,2,762,239.9,4,563,239.3,4,446,239.95,2,762
2017-06-20 07:39:20.331367,136247044,513.35,126061,86781,130,-1.2598576649,517.32,521,521.25,512.4,519.9,513.35,3,643,513.6,1,58,513.3,2,680,513.65,1,50,513.25,1,62,513.7,1,46,513.2,4,962,513.8,1,51,513.15,3,978,513.85,1,299
2017-06-20 07:39:20.331396,5633,1648.05,113165,64280,7,0.3929093567,1644.69,1644.8,1654,1630.3,1641.6,1648.05,5,251,1648.25,1,399,1648,2,44,1648.85,2,21,1647.15,1,6,1648.9,1,63,1647.1,2,37,1648.95,1,99,1647.05,2,98,1649,2,516
2017-06-20 07:39:20.331424,1850625,849.9,531283,128351,25,0.8783382789,849.37,845,851.9,843,842.5,849.6,5,39,849.9,3,159,849.55,1,2,849.95,2,36,849.5,2,130,850,3,117,849.45,2,86,850.05,3,36,849.4,4,841,850.15,1,462
2017-06-20 07:39:20.331451,1195009,166.9,4497151,881527,10,-0.6843201428,166.76,168,168.6,165.5,168.05,166.9,1,976,166.95,12,2327,166.85,8,1281,167,30,8125,166.8,14,4695,167.05,10,6800,166.75,12,8192,167.1,18,6565,166.7,12,5604,167.15,8,6499
2017-06-20 07:39:20.331479,70401,658,1675677,377280,8,0.3967043027,659.54,660,663,653.5,655.4,657.95,5,183,658,3,19,657.9,1,16,658.1,1,1,657.85,1,107,658.15,1,2,657.8,2,1400,658.35,1,20,657.75,2,600,658.4,1,12
2017-06-20 07:39:20.331506,340481,1635.2,1429805,190229,1,-1.1485914642,1639.49,1651.15,1660,1633.55,1654.2,1635.1,1,6,1635.2,3,14,1635.05,1,25,1635.25,5,39,1635,5,137,1635.3,7,41,1634.95,1,139,1635.35,6,1946,1634.7,2,819,1635.4,3,83
2017-06-20 07:39:20.331533,315393,1139.6,835398,85635,2,1.9958829321,1135.55,1124.8,1141.25,1120.1,1117.3,1139.6,3,14,1139.95,3,198,1139.55,1,2,1140,4,33,1139.45,1,43,1140.4,1,39,1139.4,1,1,1140.45,1,1,1139.35,2,12,1140.5,1,500
2017-06-20 07:39:20.331560,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24863.05,2,8,24910.35,2,4,24863,3,3,24916.4,1,6,24850.4,1,1,24916.45,1,1,24850.35,1,2,24918.25,1,16,24844.45,1,16,24930.6,1,8
2017-06-20 07:39:20.331586,136263940,849.9,18681,28817,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,138,849.9,3,97,849.25,1,135,849.95,1,18,849.15,1,15,850,3,380,849.05,1,49,850.1,1,5,849,4,306,850.15,1,30
2017-06-20 07:39:20.331613,348929,201.5,4692948,1029180,50,0.3236245955,201.15,201.95,202.9,199.4,200.85,201.5,13,3641,201.55,5,1595,201.45,7,1932,201.6,4,666,201.4,15,8305,201.65,7,3533,201.35,22,16831,201.7,10,1985,201.3,17,16437,201.75,3,1117
2017-06-20 07:39:20.331640,5215745,253.6,543015,376607,30,-0.137822406,253.82,254.45,255,253,253.95,253.6,3,38,253.65,3,86,253.55,4,125,253.7,2,59,253.5,14,4529,253.75,9,1100,253.45,3,1516,253.8,7,1373,253.4,6,1311,253.85,9,4099
2017-06-20 07:39:20.331667,128046596,3802.4,6403,7510,6,-0.6181309706,3814.02,3830,3842.9,3799.2,3826.05,3799,4,116,3801.1,1,3,3798.6,1,1,3801.15,1,20,3798.5,1,86,3801.25,2,6,3798,1,1,3802,1,2,3797.5,2,28,3802.2,1,1
2017-06-20 07:39:20.331693,136519172,253.6,53907,63738,10,-0.1181567546,253.84,254,254.95,253.1,253.9,253.6,6,1326,253.75,1,15,253.55,1,112,253.8,3,730,253.5,6,610,253.85,1,589,253.45,1,100,253.9,5,636,253.4,8,1304,253.95,2,98
2017-06-20 07:39:20.331746,1510401,513.4,2293573,547844,24,-1.2977025858,517.86,520.2,521.7,512.25,520.15,513.4,1,10,513.5,3,2205,513.35,2,334,513.55,2,98,513.3,5,665,513.6,4,1988,513.25,4,731,513.65,2,696,513.2,8,1324,513.7,11,3842
2017-06-20 07:39:20.331776,4267265,2815.6,173931,72482,1,-0.4296702325,2817.02,2810,2827.95,2806.5,2827.75,2815.4,1,1,2815.6,4,4,2815.15,3,3,2816,1,207,2815.1,3,6,2816.05,3,3,2815,4,71,2816.2,3,3,2814.05,1,89,2816.6,2,113
2017-06-20 07:39:20.331803,134657,666,1570724,247543,2,-0.1723750281,667.48,668.05,671.85,662.2,667.15,666,4,246,666.1,2,4,665.7,1,63,666.15,2,37,665.65,1,254,666.2,1,11,665.6,3,879,666.35,1,2,665.55,3,790,666.4,1,63
2017-06-20 07:39:21.414026,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24863.25,2,8,24910.35,2,4,24863.2,3,3,24916,1,6,24850.4,1,1,24916.1,1,1,24850.35,1,2,24918.25,1,16,24844.5,1,4,24930.55,1,4
2017-06-20 07:39:21.414089,136263940,849.9,18681,28798,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,138,849.9,3,97,849.25,1,135,849.95,1,18,849.15,1,15,850,3,380,849.05,1,49,850.1,2,35,849,4,306,850.2,1,16
2017-06-20 07:39:21.414122,7458561,379.25,1083851,249614,5,0.7170362502,378.63,377.15,381.5,375.7,376.55,379.25,6,838,379.45,2,27,379.2,1,170,379.5,2,40,379.15,3,307,379.55,2,11,379.1,2,438,379.65,5,783,379.05,3,1858,379.7,3,493
2017-06-20 07:39:21.414151,348929,201.5,4693019,1029431,71,0.3236245955,201.15,201.95,202.9,199.4,200.85,201.5,12,2316,201.55,5,1595,201.45,7,1932,201.6,5,917,201.4,15,8305,201.65,7,3533,201.35,22,16831,201.7,10,1985,201.3,17,16437,201.75,3,1117
2017-06-20 07:39:21.414180,1510401,513.4,2293573,548073,24,-1.2977025858,517.86,520.2,521.7,512.25,520.15,513.4,1,10,513.5,7,2604,513.35,1,2,513.55,1,78,513.3,5,665,513.6,4,1988,513.25,3,711,513.65,3,996,513.2,8,894,513.7,11,3842
2017-06-20 07:39:21.414208,5215745,253.6,543015,376657,30,-0.137822406,253.82,254.45,255,253,253.95,253.6,3,38,253.65,3,86,253.55,4,125,253.7,2,59,253.5,14,4529,253.75,9,1100,253.45,3,1516,253.8,7,1373,253.4,6,1311,253.85,9,4099
2017-06-20 07:39:21.414235,558337,24898,10874,7812,1,-0.6319755272,24925.74,25100,25100,24765,25056.35,24885.65,2,2,24898,2,5,24879.3,1,2,24899.95,1,50,24879.25,1,4,24900,5,46,24876.25,1,3,24920.9,1,2,24875,1,1,24933.95,1,6
2017-06-20 07:39:21.414262,4267265,2815.6,173931,72482,1,-0.4296702325,2817.02,2810,2827.95,2806.5,2827.75,2815.55,1,1,2815.6,4,4,2815.4,1,1,2816,1,207,2815.15,2,2,2816.05,3,3,2815.1,3,6,2816.2,3,3,2815,4,71,2816.6,2,113
2017-06-20 07:39:21.414289,134657,666.15,1570744,247533,6,-0.1498913288,667.48,668.05,671.85,662.2,667.15,666,4,246,666.15,2,31,665.8,2,158,666.2,1,11,665.75,1,254,666.35,1,2,665.7,2,279,666.4,1,63,665.65,1,152,666.45,2,333
2017-06-20 07:39:21.414316,134349828,657.65,132225,49996,8,0.3662724151,658.9,660.25,662.95,654,655.25,657.3,1,153,657.7,3,350,657.25,1,148,657.75,1,148,657.15,1,8,657.8,1,111,657.1,1,25,657.85,1,150,657.05,1,148,657.9,5,219
2017-06-20 07:39:21.414342,345089,3800.05,138151,50988,9,-0.663974173,3814.2,3829,3846.9,3799,3825.45,3800,3,21,3800.05,7,27,3799.1,4,6,3800.1,4,10,3799.05,5,55,3800.15,2,11,3799,3,8,3800.4,2,13,3798.6,2,2,3800.7,1,1
2017-06-20 07:39:21.414369,232961,28055,15855,8339,1,-1.3717604376,28248.74,28624.8,28728,28035.5,28445.2,28055,7,18,28059.85,1,1,28051.85,1,1,28060,6,32,28051.1,1,1,28065,2,12,28051,1,5,28069.85,2,2,28050,1,1,28069.9,1,3
2017-06-20 07:39:21.414395,128022276,541,26748,34114,1,0.3431327089,542.19,541.8,545,536,539.15,540.85,2,340,541.35,1,150,540.8,2,86,541.4,1,25,540.75,3,425,541.5,3,70,540.65,1,256,541.6,1,43,540.6,5,757,541.65,2,64
2017-06-20 07:39:21.414422,128108804,239.75,88756,166701,100,0.9686249737,239.49,237.5,241.3,236.65,237.45,239.5,2,620,239.75,4,1047,239.45,1,23,239.8,5,1505,239.4,5,706,239.85,1,410,239.35,2,762,239.9,4,563,239.3,4,446,239.95,2,762
2017-06-20 07:39:21.414454,3861249,374.95,2996088,321523,25,0.3076511503,374.52,375.6,377.7,370.1,373.8,374.95,4,920,375.1,1,2,374.9,2,130,375.15,4,2647,374.85,5,602,375.2,3,691,374.8,5,1166,375.25,1,2310,374.75,1,206,375.3,5,1237
2017-06-20 07:39:21.414503,1850625,849.9,531287,128347,4,0.8783382789,849.37,845,851.9,843,842.5,849.6,5,39,849.9,3,155,849.55,1,2,849.95,2,36,849.5,2,130,850,3,117,849.45,2,86,850.05,3,36,849.4,4,841,850.15,1,462
2017-06-20 07:39:21.414532,1195009,166.9,4497151,881527,10,-0.6843201428,166.76,168,168.6,165.5,168.05,166.9,1,976,166.95,12,2327,166.85,8,1281,167,30,8125,166.8,14,4695,167.05,10,6800,166.75,13,8292,167.1,18,6565,166.7,11,5504,167.15,8,6499
2017-06-20 07:39:21.414560,128076804,1139.15,22368,23104,1,2.1018194855,1136.33,1123.05,1141,1121.05,1115.7,1139.15,1,51,1140,2,200,1139.1,1,250,1140.45,1,49,1139,1,5,1140.5,1,8,1138.8,1,5,1140.75,1,5,1138.75,1,128,1141,6,676
2017-06-20 07:39:21.414586,340481,1635.2,1429805,190217,1,-1.1485914642,1639.49,1651.15,1660,1633.55,1654.2,1635.1,1,6,1635.15,1,17,1635.05,1,25,1635.2,5,18,1635,5,137,1635.25,3,9,1634.95,1,139,1635.3,6,38,1634.7,2,819,1635.35,6,1946
2017-06-20 07:39:21.414612,70401,657.95,1675727,377272,50,0.3890753738,659.54,660,663,653.5,655.4,657.95,5,133,658,3,19,657.9,1,16,658.1,1,1,657.85,1,107,658.15,1,2,657.8,2,1400,658.35,1,20,657.75,2,600,658.4,1,12
2017-06-20 07:39:22.780604,134657,666,1570747,247542,3,-0.1723750281,667.48,668.05,671.85,662.2,667.15,666,4,243,666.05,1,9,665.65,3,333,666.15,2,31,665.6,2,863,666.35,1,2,665.55,3,790,666.4,1,63,665.5,2,333,666.45,2,333
2017-06-20 07:39:22.780661,177665,541.3,359578,134446,1,0.2871699861,542.54,539.75,546,536,539.75,541.35,1,63,541.4,1,99,541.3,2,179,541.5,2,530,541.25,2,303,541.7,1,798,541.15,1,25,541.75,3,1308,541.1,1,2,541.8,2,220
2017-06-20 07:39:22.780690,134349828,657.65,132225,49996,8,0.3662724151,658.9,660.25,662.95,654,655.25,657.3,1,153,657.7,3,350,657.1,1,25,657.75,1,148,657.05,1,148,657.8,1,111,657,2,438,657.85,1,150,656.85,5,800,657.9,5,219
2017-06-20 07:39:22.780716,60417,1149.15,437947,117111,2,-0.4332192523,1149.48,1155.1,1156.85,1146.75,1154.15,1149.15,1,88,1149.5,3,31,1149,1,89,1149.55,6,10,1148.9,2,28,1149.6,5,13,1148.8,1,2,1149.65,3,270,1148.75,4,65,1149.7,1,50
2017-06-20 07:39:22.780741,128022276,541,26748,34114,1,0.3431327089,542.19,541.8,545,536,539.15,540.85,2,340,541.35,1,150,540.75,1,187,541.4,1,25,540.6,4,301,541.5,4,258,540.55,1,70,541.6,1,43,540.5,2,443,541.65,2,64
2017-06-20 07:39:22.780765,128108804,239.75,88756,166701,100,0.9686249737,239.49,237.5,241.3,236.65,237.45,239.55,1,21,239.75,4,1047,239.5,2,620,239.8,5,1505,239.45,1,23,239.85,1,410,239.4,5,706,239.9,4,563,239.35,2,762,239.95,2,762
2017-06-20 07:39:22.780790,3861249,374.95,2996163,321523,19,0.3076511503,374.52,375.6,377.7,370.1,373.8,374.95,3,845,375.1,1,2,374.9,2,130,375.15,4,2647,374.85,5,602,375.2,3,691,374.8,5,1166,375.25,1,2310,374.75,1,206,375.3,5,1237
2017-06-20 07:39:22.780814,5633,1648.05,113165,64290,7,0.3929093567,1644.69,1644.8,1654,1630.3,1641.6,1648.05,5,251,1648.25,1,399,1648,2,44,1648.85,2,21,1647.15,1,6,1648.9,1,63,1647.1,2,37,1648.95,1,99,1647.05,2,98,1649,2,516
2017-06-20 07:39:22.780838,1850625,849.9,531288,128346,1,0.8783382789,849.37,845,851.9,843,842.5,849.6,5,39,849.9,3,154,849.55,1,2,849.95,2,36,849.5,2,130,850,3,117,849.45,2,86,850.05,3,36,849.4,4,841,850.15,1,462
2017-06-20 07:39:22.780862,128076804,1139.15,22368,23366,1,2.1018194855,1136.33,1123.05,1141,1121.05,1115.7,1139.1,2,302,1140,2,200,1139,1,5,1140.45,1,49,1138.8,2,133,1140.5,1,8,1138.65,2,280,1140.75,1,5,1138.6,1,5,1141,6,676
2017-06-20 07:39:22.780886,340481,1635.15,1429816,189706,1,-1.1516140733,1639.49,1651.15,1660,1633.55,1654.2,1635.1,1,6,1635.15,1,6,1635.05,1,25,1635.2,5,18,1635,5,137,1635.25,3,9,1634.95,1,139,1635.3,6,38,1634.7,1,500,1635.35,6,1946
2017-06-20 07:39:22.780910,128140036,666.15,44229,32234,3,-0.1723362805,667.22,668.25,671.95,663,667.3,666.05,1,129,666.7,1,129,666,1,131,666.75,2,156,665.95,2,55,666.8,1,9,665.9,2,109,666.85,1,25,665.85,1,60,666.9,4,201
2017-06-20 07:39:22.780934,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24863.55,2,8,24910.35,2,4,24863.5,3,3,24915.25,1,6,24850.4,1,1,24915.35,1,1,24850.35,1,2,24918.25,1,16,24844.45,1,16,24930.6,1,8
2017-06-20 07:39:22.780995,315393,1139.6,835403,86035,5,1.9958829321,1135.55,1124.8,1141.25,1120.1,1117.3,1139.6,3,9,1139.95,3,198,1139.55,1,2,1140,4,33,1139.45,1,43,1140.4,2,221,1139.4,1,1,1140.45,2,183,1139.35,2,12,1140.5,3,779
2017-06-20 07:39:22.781025,5215745,253.6,543015,376657,30,-0.137822406,253.82,254.45,255,253,253.95,253.6,4,48,253.65,3,86,253.55,4,125,253.7,2,59,253.5,14,4529,253.75,9,1100,253.45,3,1516,253.8,7,1373,253.4,6,1311,253.85,9,4099
2017-06-20 07:39:22.781052,341249,1686,444497,116791,14,-0.4075846181,1685.84,1690,1690.8,1683.4,1692.9,1686,2,319,1686.1,2,76,1685.9,1,1,1686.15,1,53,1685.45,1,30,1686.2,1,35,1685.4,1,73,1686.45,1,60,1685.25,2,16,1686.5,1,400
2017-06-20 07:39:22.781079,558337,24898,10874,7812,1,-0.6319755272,24925.74,25100,25100,24765,25056.35,24885.65,2,2,24898,2,5,24877.6,1,2,24899.95,1,50,24877.55,1,4,24900,5,46,24876.25,1,3,24920.9,1,2,24875,1,1,24933.95,1,6
2017-06-20 07:39:22.781106,4267265,2815.6,173935,72483,1,-0.4296702325,2817.02,2810,2827.95,2806.5,2827.75,2815.4,1,1,2815.6,4,5,2815.15,2,2,2816,1,207,2815.1,3,6,2816.05,3,3,2815,4,71,2816.2,3,3,2814.05,1,89,2816.6,2,113
2017-06-20 07:39:23.316299,60417,1149.15,437947,117119,2,-0.4332192523,1149.48,1155.1,1156.85,1146.75,1154.15,1149.15,1,88,1149.5,4,39,1149,1,89,1149.55,6,10,1148.9,2,28,1149.6,5,13,1148.8,2,160,1149.65,3,270,1148.75,4,65,1149.7,1,50
2017-06-20 07:39:23.316361,128022276,541,26748,34024,1,0.3431327089,542.19,541.8,545,536,539.15,540.85,2,340,541.35,1,60,540.75,1,187,541.4,1,25,540.6,4,301,541.5,4,258,540.55,1,70,541.6,1,43,540.5,2,443,541.65,2,64
2017-06-20 07:39:23.316394,128108804,239.75,88756,166701,100,0.9686249737,239.49,237.5,241.3,236.65,237.45,239.6,1,21,239.75,4,1047,239.5,2,620,239.8,5,1505,239.45,1,23,239.85,1,410,239.4,5,706,239.9,4,563,239.35,2,762,239.95,2,762
2017-06-20 07:39:23.316422,136247044,513.6,126119,86673,58,-1.2117714945,517.32,521,521.25,512.4,519.9,513.6,1,42,513.65,1,50,513.35,1,118,513.7,1,46,513.3,2,680,513.8,1,51,513.25,1,62,513.85,1,299,513.2,4,592,513.9,5,1084
2017-06-20 07:39:23.316450,3861249,374.95,2996163,321351,19,0.3076511503,374.52,375.6,377.7,370.1,373.8,374.95,3,845,375.1,1,2,374.9,2,130,375.15,3,2517,374.85,5,602,375.2,2,519,374.8,5,1166,375.25,1,2310,374.75,1,206,375.3,5,1237
2017-06-20 07:39:23.316478,5633,1648.05,113165,64174,7,0.3929093567,1644.69,1644.8,1654,1630.3,1641.6,1648.05,6,278,1648.25,1,399,1648,2,44,1648.85,2,21,1647.15,1,6,1648.9,1,63,1647.1,2,37,1648.95,1,99,1647.05,2,98,1649,1,400
2017-06-20 07:39:23.316531,1850625,849.6,531310,128346,5,0.8427299703,849.37,845,851.9,843,842.5,849.6,5,31,849.9,3,154,849.55,1,2,849.95,2,36,849.5,2,130,850,3,117,849.45,2,86,850.05,3,36,849.4,4,841,850.15,1,462
2017-06-20 07:39:23.316559,1195009,166.9,4497161,881527,10,-0.6843201428,166.76,168,168.6,165.5,168.05,166.9,1,966,166.95,12,2327,166.85,8,1281,167,30,8125,166.8,14,4695,167.05,10,6800,166.75,13,8292,167.1,18,6565,166.7,11,5504,167.15,8,6499
2017-06-20 07:39:23.316587,70401,658,1675918,377691,20,0.3967043027,659.54,660,663,653.5,655.4,657.95,3,3,658,1,178,657.8,2,1400,658.1,1,1,657.75,3,616,658.15,1,2,657.7,2,278,658.35,1,20,657.65,4,623,658.4,1,12
2017-06-20 07:39:23.316614,340481,1635.15,1429817,189705,1,-1.1516140733,1639.49,1651.15,1660,1633.55,1654.2,1635.1,1,6,1635.15,1,5,1635.05,1,25,1635.2,5,18,1635,5,137,1635.25,3,9,1634.95,1,139,1635.3,6,38,1634.7,1,500,1635.35,6,1946
2017-06-20 07:39:23.316644,325121,239.8,987731,410109,83,0.8410428932,239.83,238,241.55,236.5,237.8,239.85,1,450,239.9,9,3826,239.8,3,591,239.95,8,1279,239.75,2,151,240,5,1525,239.7,5,170,240.05,9,9762,239.65,4,3010,240.1,4,4084
2017-06-20 07:39:23.316671,128135684,24857,286,370,3,-0.546340956,24948.7,25056,25091.75,24800,24993.55,24863.65,2,8,24910.35,2,4,24863.6,3,3,24915,1,6,24850.4,1,1,24915.1,1,1,24850.35,1,2,24918.25,1,16,24844.45,1,16,24930.6,1,8
2017-06-20 07:39:23.316718,136263940,849.9,18681,28782,2,0.9262557891,849.35,842,852,842,842.1,849.3,2,138,849.9,3,97,849.25,1,135,849.95,1,18,849.15,1,15,850,3,380,849.05,1,49,850.1,1,5,849,4,306,850.15,1,30
